user,event,date,interested,timestamp
3169024744,108508030,2012-10-05 11:17:58.594000+00:00,0,1349435878
3169024744,582041333,2012-10-05 11:17:58.594000+00:00,0,1349435878
3169024744,206554895,2012-10-05 11:17:58.594000+00:00,0,1349435878
3169024744,774682244,2012-10-05 11:17:58.594000+00:00,0,1349435878
3169024744,1464985006,2012-10-05 11:19:32.035000+00:00,1,1349435972
2993320562,955398943,2012-10-05 12:07:16.185000+00:00,0,1349438836
2993320562,825525529,2012-10-05 12:07:16.185000+00:00,0,1349438836
2993320562,1601916220,2012-10-05 12:07:16.185000+00:00,0,1349438836
2993320562,1532377761,2012-10-05 12:07:16.185000+00:00,0,1349438836
2993320562,1390707377,2012-10-05 12:07:16.185000+00:00,1,1349438836
2993320562,2529072432,2012-10-05 12:07:16.185000+00:00,0,1349438836
2334852679,3759330615,2012-10-05 12:39:23.357000+00:00,0,1349440763
2334852679,2642751886,2012-10-05 12:39:23.357000+00:00,0,1349440763
2334852679,889116423,2012-10-05 12:39:23.357000+00:00,1,1349440763
2334852679,1900681884,2012-10-05 12:39:23.357000+00:00,0,1349440763
2334852679,2746757137,2012-10-05 12:39:23.357000+00:00,0,1349440763
2334852679,178648386,2012-10-05 12:39:23.357000+00:00,0,1349440763
26389537,1532377761,2012-10-05 12:51:22.928000+00:00,1,1349441482
26389537,1390707377,2012-10-05 12:51:22.928000+00:00,0,1349441482
26389537,999665321,2012-10-05 12:51:22.928000+00:00,0,1349441482
26389537,813808366,2012-10-05 12:51:22.928000+00:00,0,1349441482
26389537,1936167908,2012-10-05 12:51:22.928000+00:00,0,1349441482
26389537,2529072432,2012-10-05 12:51:22.928000+00:00,0,1349441482
26389537,1600413013,2012-10-05 12:51:23.927000+00:00,1,1349441483
26389537,955398943,2012-10-05 12:51:23.901000+00:00,1,1349441483
26389537,1044854627,2012-10-05 12:51:24.462000+00:00,1,1349441484
3300092451,2372401889,2012-10-05 13:49:38.875000+00:00,1,1349444978
3300092451,3838044081,2012-10-05 13:49:38.875000+00:00,0,1349444978
3300092451,3632072502,2012-10-05 13:49:38.875000+00:00,0,1349444978
3300092451,1538688389,2012-10-05 13:49:38.875000+00:00,0,1349444978
3300092451,1532377761,2012-10-05 13:49:38.875000+00:00,0,1349444978
3300092451,1390707377,2012-10-05 13:49:38.875000+00:00,0,1349444978
3300092451,510796094,2012-10-05 13:50:06.364000+00:00,1,1349445006
3406478396,2529072432,2012-10-05 13:54:18.118000+00:00,0,1349445258
3406478396,1532377761,2012-10-05 13:54:18.118000+00:00,0,1349445258
3406478396,3632072502,2012-10-05 13:54:18.118000+00:00,0,1349445258
3406478396,1390707377,2012-10-05 13:54:18.118000+00:00,1,1349445258
3406478396,863669353,2012-10-05 13:54:19.643000+00:00,1,1349445259
3406478396,955398943,2012-10-05 13:54:21.154000+00:00,1,1349445261
2546983756,775641004,2012-10-05 14:23:27.882000+00:00,0,1349447007
2546983756,1904753074,2012-10-05 14:23:27.882000+00:00,0,1349447007
2546983756,1928727087,2012-10-05 14:23:27.882000+00:00,0,1349447007
2546983756,763000217,2012-10-05 14:23:27.882000+00:00,1,1349447007
2546983756,3958632725,2012-10-05 14:23:27.882000+00:00,0,1349447007
2546983756,1665571549,2012-10-05 14:23:27.882000+00:00,0,1349447007
2546983756,729856026,2012-10-05 14:23:35.466000+00:00,1,1349447015
3811264923,3632072502,2012-10-05 15:08:12.332000+00:00,0,1349449692
3811264923,426902061,2012-10-05 15:08:12.332000+00:00,0,1349449692
3811264923,4106186736,2012-10-05 15:08:12.332000+00:00,0,1349449692
3811264923,1832462541,2012-10-05 15:08:12.332000+00:00,0,1349449692
3811264923,1044854627,2012-10-05 15:08:12.332000+00:00,0,1349449692
3811264923,955398943,2012-10-05 15:08:12.332000+00:00,1,1349449692
3811264923,2529072432,2012-10-05 15:08:13.911000+00:00,1,1349449693
3811264923,1600413013,2012-10-05 15:08:17.605000+00:00,1,1349449697
3811264923,1532377761,2012-10-05 15:08:22.205000+00:00,1,1349449702
3811264923,1390707377,2012-10-05 15:08:27.837000+00:00,1,1349449707
661151794,2549186516,2012-10-05 15:08:39.170000+00:00,0,1349449719
661151794,2162029283,2012-10-05 15:08:39.170000+00:00,0,1349449719
661151794,3780075220,2012-10-05 15:08:39.170000+00:00,1,1349449719
661151794,187728438,2012-10-05 15:08:39.170000+00:00,0,1349449719
661151794,2427659174,2012-10-05 15:08:39.170000+00:00,0,1349449719
661151794,1508535164,2012-10-05 15:08:39.170000+00:00,0,1349449719
1433939064,1960789592,2012-10-05 15:19:42.010000+00:00,0,1349450382
1433939064,1731353579,2012-10-05 15:19:42.010000+00:00,0,1349450382
1433939064,1536819364,2012-10-05 15:19:42.010000+00:00,1,1349450382
1433939064,3838044081,2012-10-05 15:19:42.010000+00:00,0,1349450382
1433939064,3083830288,2012-10-05 15:19:42.010000+00:00,0,1349450382
1433939064,645163767,2012-10-05 15:19:42.010000+00:00,0,1349450382
1433939064,1532377761,2012-10-05 15:20:35.831000+00:00,1,1349450435
1433939064,955398943,2012-10-05 15:20:35.788000+00:00,1,1349450435
1318722285,1532377761,2012-10-05 15:24:01.840000+00:00,0,1349450641
1318722285,2529072432,2012-10-05 15:24:01.840000+00:00,0,1349450641
1318722285,955398943,2012-10-05 15:24:01.840000+00:00,0,1349450641
1318722285,986099040,2012-10-05 15:24:01.840000+00:00,1,1349450641
1318722285,813808366,2012-10-05 15:24:01.840000+00:00,0,1349450641
1318722285,2252007144,2012-10-05 15:24:01.840000+00:00,0,1349450641
3376988073,3565166403,2012-10-05 15:51:51.090000+00:00,0,1349452311
3376988073,1532377761,2012-10-05 15:51:51.167000+00:00,1,1349452311
3376988073,3010686555,2012-10-05 15:51:51.090000+00:00,0,1349452311
3376988073,955398943,2012-10-05 15:51:51.148000+00:00,1,1349452311
3376988073,1282938425,2012-10-05 15:51:51.090000+00:00,0,1349452311
3376988073,2529072432,2012-10-05 15:51:51.090000+00:00,1,1349452311
3376988073,3632072502,2012-10-05 15:51:51.090000+00:00,0,1349452311
3376988073,2776566965,2012-10-05 15:51:51.090000+00:00,0,1349452311
3376988073,3300948291,2012-10-05 15:51:52.190000+00:00,1,1349452312
3376988073,1390707377,2012-10-05 15:52:01.252000+00:00,1,1349452321
1914182220,3769818139,2012-10-05 16:18:12.803000+00:00,1,1349453892
1914182220,955398943,2012-10-05 16:18:12.803000+00:00,0,1349453892
1914182220,2529072432,2012-10-05 16:18:12.803000+00:00,0,1349453892
1914182220,1532377761,2012-10-05 16:18:12.803000+00:00,0,1349453892
1914182220,1600413013,2012-10-05 16:18:12.803000+00:00,0,1349453892
1914182220,1390707377,2012-10-05 16:18:12.803000+00:00,0,1349453892
1914182220,2901008831,2012-10-05 16:18:14.324000+00:00,1,1349453894
1914182220,1601916220,2012-10-05 16:18:20.424000+00:00,1,1349453900
1914182220,1652875579,2012-10-05 16:19:32.933000+00:00,1,1349453972
1914182220,3632072502,2012-10-05 16:19:34.007000+00:00,1,1349453974
1227446685,2127963022,2012-10-05 16:37:49.970000+00:00,0,1349455069
1227446685,3021023405,2012-10-05 16:37:49.970000+00:00,0,1349455069
1227446685,2621627963,2012-10-05 16:37:49.970000+00:00,0,1349455069
1227446685,4028072926,2012-10-05 16:37:49.970000+00:00,1,1349455069
1227446685,3513983552,2012-10-05 16:37:49.970000+00:00,0,1349455069
1227446685,2461302232,2012-10-05 16:37:49.970000+00:00,0,1349455069
1990188032,3069411884,2012-10-05 16:49:06.790000+00:00,0,1349455746
1990188032,447655182,2012-10-05 16:49:06.790000+00:00,0,1349455746
1990188032,2742822035,2012-10-05 16:49:06.790000+00:00,0,1349455746
1990188032,53934373,2012-10-05 16:49:06.790000+00:00,0,1349455746
1990188032,1364538695,2012-10-05 16:49:06.790000+00:00,1,1349455746
1990188032,2693387972,2012-10-05 16:49:06.790000+00:00,0,1349455746
1990188032,169679772,2012-10-05 16:49:08.315000+00:00,1,1349455748
1622366272,2529072432,2012-10-05 17:34:23.907000+00:00,0,1349458463
1622366272,1390707377,2012-10-05 17:34:23.907000+00:00,1,1349458463
1622366272,1532377761,2012-10-05 17:34:23.907000+00:00,0,1349458463
1622366272,955398943,2012-10-05 17:34:23.907000+00:00,0,1349458463
1622366272,3565166403,2012-10-05 17:34:23.907000+00:00,0,1349458463
1622366272,1600413013,2012-10-05 17:34:23.907000+00:00,0,1349458463
2939775948,3934491209,2012-10-05 17:41:28.709000+00:00,0,1349458888
2939775948,2988656322,2012-10-05 17:41:28.709000+00:00,1,1349458888
2939775948,3300948291,2012-10-05 17:41:28.709000+00:00,0,1349458888
2939775948,986099040,2012-10-05 17:41:28.709000+00:00,0,1349458888
2939775948,4235779838,2012-10-05 17:41:28.709000+00:00,0,1349458888
2939775948,2196514887,2012-10-05 17:41:28.709000+00:00,0,1349458888
2939775948,445373500,2012-10-05 17:42:23.166000+00:00,1,1349458943
1079339663,422926531,2012-10-05 17:50:31.663000+00:00,0,1349459431
1079339663,4273169880,2012-10-05 17:55:45.010000+00:00,1,1349459745
1079339663,3965935592,2012-10-05 17:55:45.010000+00:00,0,1349459745
1079339663,2074041241,2012-10-05 17:55:45.010000+00:00,0,1349459745
1079339663,2877332363,2012-10-05 17:55:45.010000+00:00,0,1349459745
1079339663,1282190480,2012-10-05 17:55:45.010000+00:00,0,1349459745
1079339663,4215766191,2012-10-05 17:55:45.010000+00:00,0,1349459745
1079339663,2307226742,2012-10-05 17:59:24.236000+00:00,1,1349459964
1079339663,2611645010,2012-10-05 17:59:57.955000+00:00,1,1349459997
1079339663,1369208954,2012-10-05 18:00:39.394000+00:00,1,1349460039
15469418,1790004322,2012-10-05 18:47:40.797000+00:00,0,1349462860
15469418,3234409400,2012-10-05 18:47:40.797000+00:00,1,1349462860
15469418,986099040,2012-10-05 18:47:40.797000+00:00,0,1349462860
15469418,445373500,2012-10-05 18:47:40.797000+00:00,0,1349462860
15469418,3794224297,2012-10-05 18:47:40.797000+00:00,0,1349462860
15469418,955398943,2012-10-05 18:47:40.797000+00:00,0,1349462860
891035674,4220792229,2012-10-05 19:12:03.558000+00:00,1,1349464323
891035674,17874489,2012-10-05 19:12:03.558000+00:00,0,1349464323
891035674,3219983221,2012-10-05 19:12:03.558000+00:00,0,1349464323
891035674,2982847299,2012-10-05 19:12:03.558000+00:00,0,1349464323
4220962429,1951884947,2012-10-05 19:13:39.799000+00:00,0,1349464419
4220962429,2178152313,2012-10-05 19:13:39.799000+00:00,0,1349464419
4220962429,1124649470,2012-10-05 19:13:39.799000+00:00,0,1349464419
4220962429,1247327810,2012-10-05 19:13:39.799000+00:00,0,1349464419
4220962429,1950128895,2012-10-05 19:13:39.799000+00:00,0,1349464419
4220962429,29180020,2012-10-05 19:13:39.799000+00:00,1,1349464419
4220962429,1611840162,2012-10-05 19:13:44.367000+00:00,1,1349464424
4220962429,3926022702,2012-10-05 19:13:46.888000+00:00,1,1349464426
4220962429,4239416496,2012-10-05 19:13:47.911000+00:00,1,1349464427
4220962429,63434504,2012-10-05 19:13:49.431000+00:00,1,1349464429
4178291537,2468957580,2012-10-05 19:29:39.553000+00:00,0,1349465379
4178291537,1487659279,2012-10-05 19:29:39.553000+00:00,0,1349465379
4178291537,633242631,2012-10-05 19:29:39.553000+00:00,0,1349465379
4178291537,1275755916,2012-10-05 19:29:39.553000+00:00,1,1349465379
4178291537,332179237,2012-10-05 19:29:39.553000+00:00,0,1349465379
4178291537,28242790,2012-10-05 19:29:39.553000+00:00,0,1349465379
4178291537,3613324598,2012-10-05 19:29:43.649000+00:00,1,1349465383
4178291537,4222144697,2012-10-05 19:29:44.157000+00:00,1,1349465384
2467980416,863669353,2012-10-05 20:49:13.367000+00:00,0,1349470153
2467980416,1532377761,2012-10-05 20:49:13.367000+00:00,1,1349470153
2467980416,1983767076,2012-10-05 20:49:13.367000+00:00,0,1349470153
2467980416,2455219297,2012-10-05 20:49:13.367000+00:00,0,1349470153
2467980416,955398943,2012-10-05 20:49:13.367000+00:00,0,1349470153
2467980416,1390707377,2012-10-05 20:49:13.367000+00:00,0,1349470153
2223946882,202394818,2012-10-05 23:41:17.419000+00:00,0,1349480477
2223946882,4215766191,2012-10-05 23:41:17.419000+00:00,1,1349480477
2223946882,2837083684,2012-10-05 23:41:17.419000+00:00,0,1349480477
2223946882,966176695,2012-10-05 23:41:17.419000+00:00,0,1349480477
2223946882,1963129990,2012-10-05 23:41:17.419000+00:00,0,1349480477
2223946882,2877332363,2012-10-05 23:41:17.419000+00:00,0,1349480477
2223946882,1282190480,2012-10-05 23:41:18.931000+00:00,1,1349480478
2463413235,2498438372,2012-10-06 01:24:21.435000+00:00,0,1349486661
2463413235,174639232,2012-10-06 01:24:21.435000+00:00,0,1349486661
2463413235,3210034198,2012-10-06 01:24:21.435000+00:00,0,1349486661
2463413235,672898146,2012-10-06 01:24:21.435000+00:00,1,1349486661
2463413235,2891782769,2012-10-06 01:24:21.435000+00:00,0,1349486661
4007830365,2905482756,2012-10-06 01:44:12.663000+00:00,0,1349487852
4007830365,3956263256,2012-10-06 01:44:12.663000+00:00,0,1349487852
4007830365,3434513569,2012-10-06 01:44:12.663000+00:00,1,1349487852
4007830365,4125421459,2012-10-06 01:44:12.663000+00:00,0,1349487852
4007830365,3566919263,2012-10-06 01:44:12.663000+00:00,0,1349487852
4007830365,3875790954,2012-10-06 01:44:12.663000+00:00,0,1349487852
1296420014,2314011851,2012-10-06 02:10:19.781000+00:00,0,1349489419
1296420014,3633875859,2012-10-06 02:10:19.781000+00:00,0,1349489419
1296420014,864506904,2012-10-06 02:10:19.781000+00:00,0,1349489419
1296420014,2313995027,2012-10-06 02:10:19.781000+00:00,0,1349489419
1296420014,2009645483,2012-10-06 02:10:19.781000+00:00,1,1349489419
1296420014,889795193,2012-10-06 02:10:19.781000+00:00,0,1349489419
1296420014,1209358269,2012-10-06 02:11:01.523000+00:00,1,1349489461
4275037038,1104077405,2012-10-06 03:58:47.156000+00:00,0,1349495927
4275037038,2275768334,2012-10-06 03:58:47.156000+00:00,0,1349495927
4275037038,1611840162,2012-10-06 03:58:47.156000+00:00,1,1349495927
4275037038,237485904,2012-10-06 03:58:47.156000+00:00,0,1349495927
4275037038,2122213042,2012-10-06 03:58:47.156000+00:00,0,1349495927
4275037038,445373500,2012-10-06 03:58:47.156000+00:00,0,1349495927
2671029253,896121769,2012-10-06 04:37:24.918000+00:00,0,1349498244
2671029253,809213795,2012-10-06 04:37:24.918000+00:00,0,1349498244
2671029253,3048394832,2012-10-06 04:37:24.918000+00:00,0,1349498244
2671029253,3191533412,2012-10-06 04:37:24.918000+00:00,0,1349498244
2671029253,750584397,2012-10-06 04:37:24.918000+00:00,1,1349498244
2671029253,718752800,2012-10-06 04:37:24.918000+00:00,0,1349498244
221442949,1044854627,2012-10-06 04:37:39.006000+00:00,0,1349498259
221442949,426902061,2012-10-06 04:37:39.006000+00:00,0,1349498259
221442949,4114638129,2012-10-06 04:37:39.006000+00:00,0,1349498259
221442949,3606182932,2012-10-06 04:37:39.006000+00:00,0,1349498259
221442949,2252007144,2012-10-06 04:37:39.006000+00:00,0,1349498259
221442949,1390707377,2012-10-06 04:37:39.006000+00:00,1,1349498259
221442949,264366149,2012-10-06 04:37:52.103000+00:00,1,1349498272
221442949,986099040,2012-10-06 04:37:53.626000+00:00,1,1349498273
221442949,2529072432,2012-10-06 04:38:00.301000+00:00,1,1349498280
221442949,1600413013,2012-10-06 04:38:05.420000+00:00,1,1349498285
221442949,955398943,2012-10-06 04:38:06.440000+00:00,1,1349498286
221442949,1532377761,2012-10-06 04:38:07.968000+00:00,1,1349498287
221442949,1033318499,2012-10-06 04:38:10.005000+00:00,1,1349498290
3390146258,4025878315,2012-10-06 05:45:04.694000+00:00,0,1349502304
3390146258,3925512770,2012-10-06 05:45:04.694000+00:00,1,1349502304
3390146258,3407311067,2012-10-06 05:45:04.694000+00:00,0,1349502304
3390146258,4106186736,2012-10-06 05:45:04.694000+00:00,0,1349502304
3390146258,589257919,2012-10-06 05:45:04.694000+00:00,0,1349502304
3390146258,4276275266,2012-10-06 05:45:04.694000+00:00,0,1349502304
3390146258,2570572563,2012-10-06 05:45:13.757000+00:00,1,1349502313
3390146258,2385338568,2012-10-06 05:45:15.274000+00:00,1,1349502315
3903823612,1188520854,2012-10-06 07:55:48.548000+00:00,0,1349510148
3903823612,2872096089,2012-10-06 07:55:48.548000+00:00,0,1349510148
3903823612,1084042117,2012-10-06 07:55:48.548000+00:00,0,1349510148
3903823612,1532377761,2012-10-06 07:55:48.548000+00:00,1,1349510148
3903823612,1390707377,2012-10-06 07:55:48.548000+00:00,0,1349510148
3903823612,1242636641,2012-10-06 07:55:48.548000+00:00,0,1349510148
3903823612,1678145610,2012-10-06 07:55:53.121000+00:00,1,1349510153
171842881,3632072502,2012-10-06 08:12:22.913000+00:00,1,1349511142
171842881,1390707377,2012-10-06 08:12:22.913000+00:00,0,1349511142
171842881,1532377761,2012-10-06 08:12:22.913000+00:00,0,1349511142
171842881,2808705599,2012-10-06 08:12:22.913000+00:00,0,1349511142
171842881,2607100460,2012-10-06 08:12:22.913000+00:00,0,1349511142
171842881,2794244676,2012-10-06 08:12:22.913000+00:00,0,1349511142
1159947871,3985899647,2012-10-06 09:09:39.689000+00:00,0,1349514579
1159947871,1390707377,2012-10-06 09:09:39.689000+00:00,0,1349514579
1159947871,1601916220,2012-10-06 09:09:39.689000+00:00,0,1349514579
1159947871,1753679456,2012-10-06 09:09:39.689000+00:00,0,1349514579
1159947871,1532377761,2012-10-06 09:09:39.689000+00:00,0,1349514579
1159947871,3173314627,2012-10-06 09:09:39.689000+00:00,1,1349514579
3464554032,2894128040,2012-10-06 12:01:31.589000+00:00,1,1349524891
3464554032,2264041858,2012-10-06 12:01:31.589000+00:00,0,1349524891
3464554032,3397593388,2012-10-06 12:01:31.589000+00:00,0,1349524891
3464554032,1103665416,2012-10-06 12:01:31.589000+00:00,0,1349524891
3464554032,3180988532,2012-10-06 12:01:34.635000+00:00,1,1349524894
3464554032,2258521927,2012-10-06 12:01:39.429000+00:00,1,1349524899
3464554032,889795193,2012-10-06 12:01:47.028000+00:00,1,1349524907
3464554032,1270829015,2012-10-06 12:01:48.056000+00:00,1,1349524908
3464554032,645163767,2012-10-06 12:01:49.081000+00:00,1,1349524909
3464554032,2777472459,2012-10-06 12:01:51.868000+00:00,1,1349524911
321386359,3247562562,2012-10-06 16:46:19.139000+00:00,0,1349541979
321386359,645163767,2012-10-06 16:46:19.139000+00:00,1,1349541979
321386359,3538230257,2012-10-06 16:46:19.139000+00:00,0,1349541979
321386359,1507639278,2012-10-06 16:46:19.139000+00:00,0,1349541979
321386359,2127623176,2012-10-06 16:46:19.139000+00:00,0,1349541979
321386359,4147703743,2012-10-06 16:46:19.139000+00:00,0,1349541979
2945726385,3076799165,2012-10-06 17:32:53.417000+00:00,0,1349544773
2945726385,2004127159,2012-10-06 17:32:53.417000+00:00,0,1349544773
2945726385,966176695,2012-10-06 17:32:53.417000+00:00,0,1349544773
2945726385,4010518120,2012-10-06 17:32:53.417000+00:00,1,1349544773
2945726385,1484456382,2012-10-06 17:32:53.417000+00:00,0,1349544773
2945726385,2456511255,2012-10-06 17:32:53.417000+00:00,0,1349544773
4261340176,2390324672,2012-10-06 19:10:09.689000+00:00,0,1349550609
4261340176,4294096869,2012-10-06 19:10:09.689000+00:00,0,1349550609
4261340176,1879190850,2012-10-06 19:10:09.689000+00:00,0,1349550609
4261340176,3371362346,2012-10-06 19:10:09.689000+00:00,0,1349550609
4261340176,3640265762,2012-10-06 19:10:09.689000+00:00,1,1349550609
4261340176,3521274632,2012-10-06 19:10:09.689000+00:00,0,1349550609
1353596523,3374652016,2012-10-06 19:55:47.578000+00:00,0,1349553347
1353596523,3300948291,2012-10-06 19:55:47.578000+00:00,1,1349553347
1353596523,2776566965,2012-10-06 19:55:47.578000+00:00,0,1349553347
1353596523,1035136905,2012-10-06 19:55:47.578000+00:00,0,1349553347
1353596523,3934491209,2012-10-06 19:55:47.578000+00:00,0,1349553347
1353596523,3838044081,2012-10-06 19:55:47.578000+00:00,0,1349553347
3488485988,1993111201,2012-10-07 00:31:05.546000+00:00,0,1349569865
3488485988,1187237091,2012-10-07 00:31:05.546000+00:00,0,1349569865
3488485988,3838044081,2012-10-07 00:31:05.546000+00:00,0,1349569865
3488485988,645163767,2012-10-07 00:31:05.546000+00:00,1,1349569865
3488485988,3478474611,2012-10-07 00:31:05.546000+00:00,0,1349569865
3488485988,3270933059,2012-10-07 00:31:05.546000+00:00,0,1349569865
23150045,1373703897,2012-10-07 01:01:06.034000+00:00,0,1349571666
23150045,2126750158,2012-10-07 01:01:06.034000+00:00,0,1349571666
23150045,2705316616,2012-10-07 01:01:06.034000+00:00,0,1349571666
23150045,3328980614,2012-10-07 01:01:06.034000+00:00,0,1349571666
23150045,735593165,2012-10-07 01:01:06.034000+00:00,1,1349571666
23150045,692753668,2012-10-07 01:01:06.034000+00:00,0,1349571666
3240337776,1312506827,2012-10-07 05:06:18.562000+00:00,0,1349586378
3240337776,2772929791,2012-10-07 05:06:18.562000+00:00,0,1349586378
3240337776,3738186641,2012-10-07 05:06:18.562000+00:00,0,1349586378
3240337776,83332510,2012-10-07 05:06:18.562000+00:00,0,1349586378
3240337776,4124620007,2012-10-07 05:06:18.562000+00:00,0,1349586378
3240337776,1640004842,2012-10-07 05:06:18.562000+00:00,1,1349586378
642317092,761140108,2012-10-07 05:38:02.249000+00:00,0,1349588282
642317092,4211366080,2012-10-07 05:38:02.249000+00:00,1,1349588282
642317092,54535450,2012-10-07 05:38:02.249000+00:00,0,1349588282
642317092,3669346949,2012-10-07 05:38:02.249000+00:00,0,1349588282
642317092,1832462541,2012-10-07 05:38:02.249000+00:00,0,1349588282
642317092,1974247761,2012-10-07 05:38:02.249000+00:00,0,1349588282
642317092,678132679,2012-10-07 05:38:14.503000+00:00,1,1349588294
171842881,3838044081,2012-10-07 06:10:45.157000+00:00,0,1349590245
171842881,3341977420,2012-10-07 06:10:45.157000+00:00,0,1349590245
171842881,797638314,2012-10-07 06:10:45.157000+00:00,1,1349590245
171842881,3934491209,2012-10-07 06:10:45.157000+00:00,0,1349590245
171842881,915097673,2012-10-07 06:10:45.157000+00:00,0,1349590245
171842881,1561139627,2012-10-07 06:10:45.157000+00:00,0,1349590245
1109682681,4182729306,2012-10-07 07:06:28.822000+00:00,0,1349593588
1109682681,2093319113,2012-10-07 07:06:28.822000+00:00,1,1349593588
1109682681,3911022906,2012-10-07 07:06:28.822000+00:00,0,1349593588
1109682681,2103785836,2012-10-07 07:06:28.822000+00:00,0,1349593588
1109682681,2264041858,2012-10-07 07:06:28.822000+00:00,0,1349593588
3646961870,3774454065,2012-10-07 09:24:11.559000+00:00,0,1349601851
3646961870,392004313,2012-10-07 09:24:11.559000+00:00,1,1349601851
3646961870,3838044081,2012-10-07 09:24:11.559000+00:00,0,1349601851
3646961870,3911022906,2012-10-07 09:24:11.559000+00:00,0,1349601851
3646961870,3458574870,2012-10-07 09:24:11.559000+00:00,0,1349601851
3646961870,4106186736,2012-10-07 09:24:11.559000+00:00,0,1349601851
4081921627,1650425619,2012-10-07 12:52:41.505000+00:00,0,1349614361
4081921627,3730987913,2012-10-07 12:52:41.505000+00:00,0,1349614361
4081921627,2028133922,2012-10-07 12:52:41.505000+00:00,1,1349614361
4081921627,456154992,2012-10-07 12:52:41.505000+00:00,0,1349614361
4081921627,1991348663,2012-10-07 12:52:41.505000+00:00,0,1349614361
4081921627,1107859556,2012-10-07 12:52:41.505000+00:00,0,1349614361
4081921627,2804196261,2012-10-07 12:52:50.058000+00:00,1,1349614370
4081921627,3335267094,2012-10-07 12:52:56.608000+00:00,1,1349614376
2914443596,3979927641,2012-10-07 13:19:42.008000+00:00,0,1349615982
2914443596,872950970,2012-10-07 13:19:42.008000+00:00,0,1349615982
2914443596,1258131508,2012-10-07 13:19:42.008000+00:00,0,1349615982
2914443596,730938870,2012-10-07 13:19:42.008000+00:00,0,1349615982
2914443596,2081508008,2012-10-07 13:19:42.008000+00:00,0,1349615982
2914443596,3596836719,2012-10-07 13:19:42.008000+00:00,1,1349615982
2914443596,2284410316,2012-10-07 13:20:08.649000+00:00,1,1349616008
661151794,1430932461,2012-10-07 15:27:52.026000+00:00,0,1349623672
661151794,3175383828,2012-10-07 15:27:52.026000+00:00,0,1349623672
661151794,3881506984,2012-10-07 15:27:52.026000+00:00,1,1349623672
661151794,187728438,2012-10-07 15:27:52.026000+00:00,0,1349623672
661151794,4098307380,2012-10-07 15:27:52.026000+00:00,0,1349623672
661151794,1381535648,2012-10-07 15:27:52.026000+00:00,0,1349623672
661151794,1326595643,2012-10-07 15:27:53.552000+00:00,1,1349623673
661151794,2268576153,2012-10-07 15:27:58.722000+00:00,1,1349623678
3898478698,2776566965,2012-10-07 16:07:31.777000+00:00,1,1349626051
3898478698,1907898664,2012-10-07 16:07:31.777000+00:00,0,1349626051
3898478698,199858305,2012-10-07 16:07:31.777000+00:00,0,1349626051
3898478698,900649983,2012-10-07 16:07:31.777000+00:00,0,1349626051
3898478698,2823119321,2012-10-07 16:07:31.777000+00:00,0,1349626051
3898478698,479218640,2012-10-07 16:07:31.777000+00:00,0,1349626051
3898478698,2253311961,2012-10-07 16:07:33.300000+00:00,1,1349626053
3199368063,2045816822,2012-10-07 16:42:37.548000+00:00,0,1349628157
3199368063,605260413,2012-10-07 16:42:37.548000+00:00,0,1349628157
3199368063,1364682420,2012-10-07 16:42:37.548000+00:00,0,1349628157
3199368063,3290701166,2012-10-07 16:42:37.548000+00:00,1,1349628157
3199368063,1036990545,2012-10-07 16:42:37.548000+00:00,0,1349628157
3199368063,460864556,2012-10-07 16:42:37.548000+00:00,0,1349628157
785251375,3838044081,2012-10-07 16:52:13.202000+00:00,0,1349628733
785251375,645163767,2012-10-07 16:52:13.202000+00:00,0,1349628733
785251375,1993111201,2012-10-07 16:52:13.202000+00:00,0,1349628733
785251375,2264041858,2012-10-07 16:52:13.202000+00:00,1,1349628733
785251375,1517730411,2012-10-07 16:52:13.202000+00:00,0,1349628733
785251375,867953287,2012-10-07 16:52:13.202000+00:00,0,1349628733
3298977709,415121897,2012-10-07 16:56:51.767000+00:00,1,1349629011
3298977709,4061374867,2012-10-07 16:56:51.767000+00:00,0,1349629011
3298977709,3907154058,2012-10-07 16:56:51.767000+00:00,0,1349629011
3298977709,3026257237,2012-10-07 16:56:51.767000+00:00,0,1349629011
3298977709,3009527181,2012-10-07 16:56:51.767000+00:00,0,1349629011
3298977709,4080537914,2012-10-07 16:56:51.767000+00:00,0,1349629011
3384563138,1516890542,2012-10-07 23:04:18.546000+00:00,0,1349651058
3384563138,702719295,2012-10-07 23:04:18.546000+00:00,1,1349651058
3384563138,200781541,2012-10-07 23:04:18.546000+00:00,0,1349651058
3384563138,2133473801,2012-10-07 23:04:18.546000+00:00,0,1349651058
3384563138,2491530958,2012-10-07 23:04:18.546000+00:00,0,1349651058
3384563138,2795394372,2012-10-07 23:04:18.546000+00:00,0,1349651058
990496397,955334047,2012-10-08 00:22:00.042000+00:00,0,1349655720
990496397,688314875,2012-10-08 00:22:00.042000+00:00,0,1349655720
990496397,794747940,2012-10-08 00:22:00.042000+00:00,0,1349655720
990496397,3838044081,2012-10-08 00:22:00.042000+00:00,1,1349655720
990496397,582279263,2012-10-08 00:22:00.042000+00:00,0,1349655720
990496397,1728846117,2012-10-08 00:22:00.042000+00:00,0,1349655720
3715196259,242495922,2012-10-08 02:31:01.306000+00:00,0,1349663461
3715196259,724969489,2012-10-08 02:31:01.306000+00:00,0,1349663461
3715196259,1335651304,2012-10-08 02:31:01.306000+00:00,0,1349663461
3715196259,2450679563,2012-10-08 02:31:01.306000+00:00,1,1349663461
