user_id,event_id,probability,prediction,actual_label
1008893291,1356178708,0.9992581,1,1
1008893291,305917146,0.00010093455,0,0
1008893291,1115453150,7.2939285e-05,0,0
1016099896,3645292062,4.3718538e-07,0,0
1016099896,3872022044,0.9992466,1,0
1016099896,357251280,0.99174833,1,0
1016099896,3499428374,0.9993111,1,1
1016099896,3950787980,0.9696175,1,0
1016099896,4058829330,7.025246e-05,0,1
1016099896,1401946527,0.009688235,0,1
1017178142,3764710330,0.00027569282,0,1
1017178142,2130397423,2.3815746e-06,0,0
1017178142,3769822404,1.5557793e-05,0,0
1017178142,714415285,0.010103703,0,0
1017178142,589729782,0.9894546,1,0
1017178142,4243588081,0.88059807,1,1
1075126714,1343107637,0.06448581,0,1
1075126714,3722448563,1.0,1,0
1075126714,612644906,0.9893133,1,0
1075126714,1975638328,0.005939552,0,0
1075126714,2447396369,0.20638968,0,0
1075126714,3866658418,0.81314397,1,0
1075126714,1333188058,0.99828583,1,0
1075126714,490590226,0.9999999,1,0
1075126714,1154950496,0.99761343,1,0
1075126714,200586552,0.22871606,0,0
1075126714,2833450000,0.99999976,1,0
1075126714,3441655380,0.9858963,1,1
1075375005,2964716956,3.2974422e-06,0,0
1075375005,352549477,0.99988663,1,0
1075375005,897667289,0.9990307,1,0
1075375005,4158859973,0.9999392,1,0
1075375005,1243481310,1.0,1,1
1080002133,587071307,0.00021648481,0,0
1080002133,914775174,0.99585235,1,0
1080002133,2460532945,0.9896958,1,0
1080002133,528216257,0.63262415,1,0
1080002133,129024729,1.0,1,0
1080002133,1087635781,0.9984915,1,1
1080002133,914775174,0.78362566,1,0
1080002133,4276436069,0.8514168,1,0
1080002133,2696856891,4.6038884e-05,0,0
1080002133,1088873368,0.026812093,0,0
1093568005,1675237338,0.00043373872,0,1
1093568005,1860393518,8.55001e-09,0,0
1093568005,730935700,5.098137e-06,0,0
1093568005,2562099864,0.0012483526,0,0
1093568005,1737420203,0.8664598,1,0
1101602207,752006816,4.7081872e-07,0,0
1101602207,1762883212,0.8342285,1,0
1101602207,3277640596,0.9996364,1,1
1101602207,1855794888,0.0038145354,0,0
1101602207,691895528,0.0001518709,0,0
1107615001,173949238,1.2993793e-07,0,0
1107615001,1896664975,0.9946096,1,1
1107615001,2530713176,1.6275749e-07,0,0
1107615001,2512869273,2.1402597e-07,0,0
1107615001,3571614737,0.99446625,1,0
1107615001,251657645,0.17061554,0,1
1107615001,3078061160,0.84630245,1,1
1108471961,1577158093,1.399023e-10,0,0
1108471961,3432310055,0.0009153988,0,0
1108471961,2814929505,0.99653566,1,1
1108471961,3554768568,8.9086846e-08,0,0
1109967945,1953216013,0.0017659728,0,1
1109967945,3612086693,1.2631124e-09,0,0
1109967945,286049992,1.995142e-05,0,0
1109967945,2708587571,4.053918e-05,0,0
1109967945,129000851,0.78084713,1,0
1115244043,3484477049,3.0450775e-07,0,0
1115244043,682684211,0.00031337433,0,0
1115244043,2175816510,0.9997235,1,1
1115244043,2280692735,1.1344139e-05,0,0
1115244043,907368712,0.00012733495,0,0
1115244043,2577147907,0.86491185,1,0
1115244043,2348395736,0.9827512,1,0
1115244043,3915466247,0.68064004,1,0
1115244043,1127307325,1.0,1,0
1115244043,4121771254,0.9968053,1,0
1115244043,3530385333,0.9874772,1,1
1157924193,990256291,0.0006287349,0,0
1157924193,700247942,0.99999964,1,1
1157924193,3598552560,7.3839205e-06,0,0
1157924193,3741020356,0.0012424476,0,0
1157924193,551112142,0.0005507211,0,0
1164338332,2630531806,5.9061995e-07,0,0
1164338332,145305594,0.999949,1,0
1164338332,775092608,0.99769765,1,0
1164338332,2917794701,0.06427447,0,1
1164338332,1129492416,0.99990964,1,0
1166204486,1050673359,0.0006334782,0,0
1166204486,3378482079,0.9999939,1,0
1166204486,1609864127,0.9999976,1,0
1166204486,2212723194,0.9999975,1,0
1166204486,4223848259,1.0,1,1
1166204486,622003251,0.13317704,0,1
1184895977,2351154139,1.2124865e-06,0,0
1184895977,187383927,0.9943804,1,0
1184895977,3492650477,0.9999932,1,0
1184895977,815371089,0.84484226,1,1
1184895977,483630403,0.9994904,1,0
1195601618,2444024386,0.00017023268,0,1
1195601618,1425625542,1.9448402e-08,0,0
1195601618,1553332170,9.491418e-06,0,0
1195601618,3438843767,0.00033246476,0,0
1195601618,3864594429,0.9907279,1,0
1210062900,3175914811,0.0002905235,0,0
1210062900,3499428374,0.9998723,1,0
1210062900,3812153136,0.99928904,1,0
1210062900,1262770111,0.9997718,1,0
1210062900,4058829330,0.99998367,1,1
1210062900,2311007113,0.94495356,1,1
1240674478,714296247,0.0002655605,0,0
1240674478,3446902030,0.99997735,1,0
1240674478,2977770201,0.99938774,1,1
1240674478,3099074853,1.0774577e-07,0,0
1240674478,799065233,0.0003919366,0,0
1287850161,1272938012,7.168526e-05,0,0
1287850161,2718185989,0.99999964,1,0
1287850161,2105392706,0.99988997,1,0
1287850161,3335267883,0.99999607,1,1
1287850161,1883858398,0.9998281,1,0
1287850161,45718516,0.98049885,1,1
1308650192,3583375355,1.2988478e-07,0,0
1308650192,1771863286,0.9994324,1,1
1308650192,1606043732,2.3518346e-08,0,0
1308650192,3110443406,0.00080073194,0,0
1308650192,2803416473,0.72487843,1,0
1320099877,3727482724,1.4153517e-06,0,0
1320099877,4238238661,0.0012929899,0,0
1320099877,2389467513,0.79842764,1,0
1320099877,1123710397,0.15839246,0,0
1320099877,13857128,1.0,1,1
1320099877,3854862695,0.9983388,1,1
1345896548,2658555390,0.9999814,1,0
1345896548,2557897657,0.0013858944,0,0
1345896548,3505218480,0.009144676,0,0
1345896548,2621503414,0.018488798,0,1
1345896548,2180806657,0.9999857,1,0
1345896548,645128809,0.037568294,0,0
1349737346,431169924,1.0156912e-08,0,0
1349737346,3653847990,0.9993979,1,1
1349737346,3578957555,1.8020471e-06,0,0
1349737346,1781140612,1.0143428e-05,0,0
1349737346,2736362265,0.00015845646,0,0
1350285710,1660874393,7.8963836e-05,0,0
1350285710,2145223158,0.9990565,1,0
1350285710,1041499194,0.9999894,1,1
1350285710,3639467255,1.4623926e-06,0,1
1350285710,524691289,0.0029986908,0,1
1350285710,1824709964,0.9677292,1,1
1350285710,3066321838,0.9999995,1,1
1350285710,1595241082,0.99998486,1,1
1353265512,272472706,2.233028e-06,0,0
1353265512,4158715763,1.1820354e-06,0,0
1353265512,2899012651,1.3775342e-08,0,0
1353265512,2933182879,1.1661203e-06,0,0
1353265512,3451516652,0.9976999,1,0
1353265512,1679839905,1.0,1,1
1358222118,3066321838,1.3126555e-06,0,0
1358222118,2450977738,0.99999666,1,0
1358222118,537992874,0.9957989,1,1
1358222118,2751638880,0.00038338863,0,0
1358222118,2948655274,0.99732167,1,0
1358222118,1803275543,0.0031276573,0,1
1374956141,88377811,2.1394692e-06,0,1
1374956141,2652418462,0.000108294844,0,0
1374956141,2594274741,2.629358e-06,0,0
1374956141,1728390960,0.0074710883,0,0
1374956141,3956443206,0.0042803804,0,0
1374956141,1421051391,0.9859163,1,1
1377585598,3230361882,2.826223e-06,0,0
1377585598,2279531372,0.99458814,1,1
1377585598,3791893345,2.7715198e-06,0,0
1377585598,2469158753,0.0001412017,0,0
1377585598,943414054,0.08501484,0,0
1392332761,3583375355,0.0003552816,0,0
1392332761,221202458,0.99998534,1,1
1392332761,2759111805,6.8285326e-06,0,0
1392332761,4002702641,0.01582024,0,0
1392332761,585602638,0.015187666,0,0
1392332761,2691509364,0.8803063,1,1
1392332761,872605952,0.99948573,1,1
1399383819,1711030046,0.008117415,0,0
1399383819,3659992710,0.99997854,1,0
1399383819,2465996395,0.9999949,1,0
1399383819,617788282,0.95649505,1,0
1399383819,275352720,1.0,1,1
1411780050,2338846344,0.043120418,0,1
1411780050,3847455245,1.0673918e-05,0,0
1411780050,3869122811,2.4072453e-06,0,0
1426944148,1004175800,0.0012875888,0,0
1426944148,1993199919,0.97205263,1,0
1426944148,828951442,0.99936384,1,1
1426944148,4011667261,6.987761e-08,0,0
1426944148,3511745359,0.0021813065,0,1
1427469971,753115138,4.1214784e-07,0,1
1427469971,1499956021,1.513491e-08,0,0
1427469971,447738506,1.1396788e-06,0,0
1427469971,3036178663,0.00040808946,0,0
1438134738,1774925015,1.551647e-06,0,0
1438134738,1254371139,0.99999726,1,0
1438134738,3634231969,0.9975816,1,0
1438134738,237492267,0.9411904,1,0
1438134738,2434261763,0.99999046,1,0
1438134738,1707465742,0.99982774,1,0
1438134738,2146934064,0.9907259,1,1
1444113850,1619676916,5.792665e-06,0,0
1444113850,1299206322,0.99978274,1,0
1444113850,2610444710,0.9999145,1,0
1444113850,1024326314,0.061555598,0,0
1444113850,2951987246,1.16055595e-07,0,1
1444113850,1042064537,0.00016127,0,1
1463717359,2092805628,0.00020473597,0,1
1463717359,615488222,5.2662323e-09,0,0
1463717359,708549238,2.9112714e-06,0,0
1463717359,3617750746,0.00010702494,0,0
1463717359,1771863286,3.834433e-06,0,0
1486339292,221202458,1.6474687e-06,0,0
1486339292,1037510327,0.99992,1,1
1486339292,1541067257,5.4742917e-09,0,0
1486339292,3401681420,5.7164222e-08,0,0
1486339292,2793258618,0.00034346108,0,0
1515828822,1152772826,3.9875515e-05,0,0
1515828822,1077364719,0.99972874,1,0
1515828822,4107748684,0.9999051,1,1
1515828822,2586730902,0.90337485,1,0
1515828822,375657807,1.8216975e-09,0,0
1515828822,1507640424,0.47388777,0,1
1518400220,1840365070,3.8066286e-08,0,0
1518400220,2432115736,0.051283564,0,0
1518400220,706344711,0.9941748,1,1
1518400220,2436693163,3.1166255e-08,0,0
1518400220,998764986,0.027928608,0,0
1522287705,3935076467,1.443797e-06,0,0
1522287705,2353497273,0.99575776,1,0
1522287705,1730476324,0.98860514,1,0
1522287705,1389265162,0.9995691,1,1
1522287705,2251316725,0.99997437,1,0
1540298318,4125243964,0.020406034,0,1
1540298318,296236215,1.1020556e-08,0,0
1540298318,538532569,2.834445e-07,0,0
1540298318,4274310707,0.00037701562,0,0
1540298318,3143884531,0.0063886265,0,0
1543396188,2936071832,2.3591702e-09,0,0
1543396188,2835333152,0.9999286,1,0
1543396188,40254649,0.999967,1,1
1543396188,3119717504,0.0031751797,0,0
1543396188,2432212248,0.85894585,1,0
1545906782,4021367473,7.16651e-06,0,0
1545906782,3739965483,0.941368,1,0
1545906782,1655226972,0.908659,1,0
1545906782,2349777229,0.9954471,1,0
1545906782,1838041662,0.9995679,1,1
1548590231,1379372643,0.00022804395,0,0
1548590231,1595241082,0.99997854,1,0
1548590231,308894612,0.9999676,1,0
1548590231,3328747836,0.9145252,1,0
1548590231,965748273,0.99999666,1,1
1554993130,2460426930,0.00033616525,0,0
1554993130,3395036524,8.257883e-07,0,0
1554993130,480972362,2.4057005e-09,0,0
1554993130,2114371180,1.5598409e-05,0,0
1554993130,1448107006,0.87482834,1,0
1555879260,246929230,0.0056091878,0,0
1555879260,2285145952,0.9999566,1,0
1555879260,847172440,0.9887483,1,0
1555879260,3901918595,0.9768174,1,1
1555879260,1771383159,0.99701846,1,0
1566021834,4223848259,0.00017268876,0,1
1566021834,3233958546,2.5148023e-10,0,0
1566021834,3037032940,5.345991e-09,0,0
1566021834,3066321838,0.0002083814,0,0
1566021834,36941495,0.99575114,1,0
1566021834,2294124221,0.9995222,1,1
1568770334,555916900,1.3731474e-09,0,1
1568770334,3121696879,2.6410607e-10,0,0
1568770334,3253996490,4.807716e-09,0,0
1568770334,341845346,0.00027710976,0,0
1568770334,3866708665,0.0025510786,0,0
1571490313,2823481495,0.88963825,1,0
1571490313,2298346303,0.9999771,1,1
1571490313,1492629072,3.0682482e-08,0,0
1571490313,2180353936,1.988847e-06,0,0
1571490313,2610444710,2.1124244e-05,0,0
1572816023,1929622843,8.204495e-05,0,0
1572816023,1533805269,0.99977523,1,0
1572816023,36941495,0.99998426,1,1
1572816023,3061536656,0.000111112786,0,0
1572816023,2978139221,0.56350744,1,0
1583772039,3809991219,0.121353246,0,0
1583772039,86545292,0.9999995,1,1
1583772039,3368979284,0.00026100062,0,0
1583772039,1771863286,0.000359738,0,0
1583772039,666085755,1.481542e-05,0,0
1586029420,973265540,0.2956731,0,0
1586029420,3968299824,1.0,1,1
1586029420,341230339,3.1221893e-07,0,0
1586029420,3282841732,4.653786e-05,0,0
1586029420,1373597420,0.00035744807,0,0
1597392855,2178514388,0.00056990195,0,0
1597392855,1029448353,5.70916e-06,0,0
1597392855,716262797,2.1088375e-09,0,0
1597392855,3203768458,9.531388e-05,0,0
1597392855,2471590822,1.7188931e-05,0,0
1597392855,1600524252,0.9999968,1,1
1597392855,3952569238,0.9997452,1,1
1597392855,704367100,0.99998415,1,1
1597392855,3943014604,0.9990752,1,1
1597392855,1134365310,0.9991002,1,1
1612038297,2512730591,3.453807e-07,0,0
1612038297,687654571,5.995617e-08,0,0
1612038297,3855990127,6.2852465e-08,0,0
1612038297,2740924995,1.1634987e-06,0,0
1612038297,3204081953,4.9574548e-05,0,0
1612038297,687654571,0.93504816,1,0
1612038297,3204081953,0.9999342,1,0
1612038297,2188977150,0.00025845325,0,1
1612038297,2740924995,0.9999999,1,0
1612038297,2512730591,0.99890924,1,0
1612038297,3855990127,0.9911945,1,0
1612038297,356211013,0.83186525,1,1
1612038297,490005260,0.9684722,1,1
1612038297,3505444496,1.0,1,1
1612038297,2291564875,0.999995,1,0
1612038297,3518831374,0.0004235101,0,0
1612038297,940376988,4.3559075e-06,0,0
1612038297,1440583414,0.99521506,1,0
1612038297,3842575553,0.17029728,0,0
1612038297,1003847016,0.9992254,1,1
1615336827,3977523978,0.042720124,0,0
1615336827,1595241082,0.99947625,1,0
1615336827,3866466210,0.99999344,1,0
1615336827,2274349979,0.0047011157,0,0
1615336827,2478100190,0.9973929,1,1
1622015724,4272088362,2.9547436e-06,0,0
1622015724,736179869,0.84915465,1,0
1622015724,3732509776,0.9960685,1,0
1622015724,2342980834,0.98705995,1,1
1622015724,2334817798,0.89841235,1,0
1622015724,2344431772,0.000212357,0,1
1622015724,3643004825,0.2655454,0,1
1622015724,3566580149,1.0,1,1
1625116475,467130966,3.880501e-05,0,0
1625116475,990256291,0.913371,1,1
1625116475,1356197621,2.8553817e-08,0,0
1625116475,1545194399,9.459764e-05,0,0
1625116475,2757258727,0.10335834,0,1
1641960627,2293800830,1.0855619e-08,0,0
1641960627,3315433656,0.013538808,0,0
1641960627,530243426,0.03603675,0,0
1641960627,499039003,0.036261994,0,0
1641960627,514835296,0.85328484,1,1
1668335332,810618772,0.00053921767,0,0
1668335332,1716470668,0.9635587,1,0
1668335332,2396566946,0.9998683,1,1
1668335332,1465929077,0.00056660996,0,0
1668335332,2548272502,0.74736387,1,0
1701323236,1212611096,0.9999999,1,0
1701323236,2344431772,0.8760495,1,0
1701323236,3113793753,1.0,1,0
1701323236,3190717208,0.9999999,1,0
1701323236,1218703283,0.9999739,1,0
1701323236,2663748542,1.0,1,1
1711604959,236468864,1.8840097e-05,0,0
1711604959,1565892252,0.58778805,1,1
1711604959,12957499,1.1116619e-07,0,0
1711604959,4070745483,1.510621e-05,0,0
1711604959,1061572648,0.0005148668,0,1
1711604959,839562268,0.023320962,0,1
1711604959,2384973677,0.9998841,1,1
1711604959,3471887257,0.9999802,1,1
1716791097,2811628790,9.968785e-07,0,0
1716791097,2655011333,0.32093483,0,1
1716791097,278426484,2.1221853e-09,0,0
1716791097,881329056,0.004280096,0,0
1716791097,2438954856,2.4824281e-05,0,0
1716791097,2046775840,0.011798579,0,1
1737346733,2290279491,8.686036e-05,0,0
1737346733,2056660430,0.9999999,1,0
1737346733,822419493,0.75387424,1,0
1737346733,328882352,0.9993374,1,1
1737346733,2973510396,0.99999404,1,0
1754904960,3976565573,0.47191978,0,0
1754904960,1405785624,1.0,1,1
1754904960,2298516857,1.8294222e-05,0,0
1754904960,3285475817,3.5616184e-05,0,0
1754904960,1146909088,0.99769336,1,0
1766663257,2695813245,1.7356205e-11,0,0
1766663257,1474603767,1.4080836e-08,0,0
1766663257,4063409178,1.989427e-12,0,0
1766663257,4033897440,0.00047722296,0,0
1766663257,3022654050,0.17913938,0,0
1767855106,4002702641,0.009139769,0,0
1767855106,955398943,0.5023154,1,1
1767855106,1600413013,3.5536657e-06,0,0
1767855106,3812153136,2.8151e-07,0,0
1767855106,1586958576,0.038435094,0,0
1767855106,3499428374,0.016103555,0,1
1772941037,2102453106,0.0032011198,0,1
1772941037,59229220,4.279672e-07,0,0
1772941037,645128809,9.079747e-07,0,0
1772941037,2180806657,3.385173e-05,0,0
1772941037,799065233,0.0037380543,0,0
1788141082,1116957623,3.609268e-05,0,0
1788141082,2567184413,0.91548055,1,0
1788141082,3304261393,0.9999392,1,1
1788141082,2232765899,2.7330202e-07,0,0
1788141082,1940265937,1.8719734e-07,0,1
1788141082,236468864,0.80158335,1,1
1788256739,3191068419,1.3728972e-07,0,0
1788256739,2928235619,0.9998242,1,0
1788256739,4058829330,0.9995453,1,1
1788256739,2034313231,0.0021488992,0,0
1788256739,222101833,1.9688337e-06,0,0
1788256739,1969907111,8.125972e-06,0,0
1788256739,4102628773,0.13708355,0,0
1788256739,2806623786,0.96260655,1,0
1788256739,2533424446,0.9999999,1,0
1788256739,628671634,0.9999726,1,0
1788256739,13466907,1.0,1,0
1788256739,3860321739,0.9999994,1,0
1788256739,1463875601,1.0,1,0
1788256739,4192471115,0.9999461,1,0
1788256739,3795482697,1.0,1,0
1788256739,18300872,0.9999999,1,0
1788256739,2988444536,0.9998714,1,0
1788256739,646247709,1.0,1,0
1788256739,3150441220,1.0,1,1
1788256739,3837978989,0.9999633,1,0
1788256739,275352720,0.34688133,0,0
1788256739,3219123961,0.00077609293,0,0
1788256739,1822028766,0.19057818,0,1
1788256739,4078988502,0.3398761,0,0
1788256739,3720632668,0.0026490425,0,0
1788256739,1745609133,4.346907e-06,0,0
1788256739,1567409456,0.0075837774,0,0
1803816912,3397699384,7.36567e-06,0,0
1803816912,3295345325,3.5808094e-07,0,0
1803816912,3499428374,3.7968148e-06,0,0
1803816912,3689903524,5.123787e-07,0,0
1803816912,3856381135,0.98712254,1,0
1803816912,4002607728,1.0,1,1
1803816912,3368523631,0.99999917,1,1
1823716058,248110726,8.720545e-05,0,0
1823716058,2155175647,0.99982905,1,0
1823716058,1397955556,0.9998234,1,0
1823716058,2062185771,0.99999595,1,0
1823716058,1958147506,1.0,1,1
1826190863,1404009993,0.00034075842,0,0
1826190863,1510189693,0.9999995,1,0
1826190863,2654661184,0.99661416,1,0
1826190863,1325423111,0.9638778,1,1
1826190863,2104249205,0.31735414,0,0
1829290442,1407157250,2.4193825e-05,0,0
1829290442,2480319760,0.9999856,1,0
1829290442,1982879066,0.99929535,1,0
1829290442,1924180022,0.99859756,1,0
1829290442,3233958546,1.0,1,1
1833128849,153477774,0.00011336803,0,0
1833128849,3921231623,3.238523e-07,0,0
1833128849,480523741,1.6915415e-08,0,0
1833128849,3682513986,3.6035399e-06,0,1
1833128849,868771423,0.9858786,1,1
1833128849,1527531594,1.0,1,1
1833128849,996787136,0.99999857,1,1
1833128849,1958014037,1.0,1,1
1833128849,3322294869,1.0,1,1
1833128849,1768663573,1.0,1,1
1833128849,3441925897,1.0,1,1
1833128849,423286334,1.0,1,1
1833128849,622462500,0.9999796,1,1
1833128849,4222772842,1.0,1,1
1833128849,1336517851,1.0,1,1
1833128849,3847927617,1.0,1,1
1833128849,3816177993,1.0,1,1
1833128849,2346236824,1.0,1,1
1833128849,2029840938,1.0,1,1
1838926600,932490169,0.011398581,0,1
1838926600,2799693215,1.5407338e-07,0,0
1838926600,2681491444,2.5483155e-06,0,0
1838926600,1063271626,0.005450019,0,0
1838926600,1482347455,0.9561963,1,0
1895679477,1826591083,9.164942e-06,0,0
1895679477,2019748690,0.9999999,1,0
1895679477,4139722026,0.9973918,1,0
1895679477,1942387906,0.604459,1,0
1895679477,3652056284,0.9999999,1,1
1895679477,1968459057,0.99999917,1,1
1895679477,1259701213,0.9999989,1,0
1895679477,4139722026,1.0170619e-06,0,0
1895679477,2391573734,0.08105316,0,0
1895679477,1826591083,0.9998385,1,0
1895679477,2019748690,0.9985832,1,0
1895679477,345960905,0.0018584746,0,1
1895679477,4139722026,0.0023772607,0,0
1895679477,1826591083,0.05088179,0,0
1895679477,1736153735,0.80529225,1,0
1895679477,2019748690,0.9999925,1,0
1895679477,454957861,0.0003668995,0,0
1897267951,1159109322,5.5612195e-06,0,1
1897267951,955398943,2.0123541e-06,0,0
1897267951,2103344824,2.3172374e-08,0,0
1897267951,2899306830,0.0011128564,0,0
1918148274,129394252,3.8572352e-07,0,0
1918148274,2213167316,0.99030846,1,1
1918148274,621887962,1.8248411e-07,0,0
1918148274,3429416155,0.0008445985,0,0
1918148274,3163490153,0.023108268,0,0
1918945522,631001871,0.012130622,0,0
1918945522,3812153136,0.99989426,1,0
1918945522,1996708167,0.999928,1,1
1918945522,4268317684,0.009945176,0,0
1918945522,1356178708,0.9294025,1,0
1926859556,2232279617,1.3218407e-07,0,0
1926859556,3827639776,0.53900796,1,1
1926859556,2187392019,1.6081745e-07,0,0
1926859556,4092423355,8.621314e-06,0,0
1926859556,3941340806,0.0011769393,0,0
1932371532,645128809,8.4448926e-05,0,1
1932371532,26997605,1.3812404e-07,0,0
1932371532,232415600,7.9471585e-07,0,0
1932371532,2797704901,7.243531e-07,0,0
1932371532,869427005,0.00426274,0,1
1932371532,2180806657,0.8682573,1,1
1932371532,1556254993,1.0,1,1
1932371532,2198898969,0.9991486,1,1
1933513142,3115628178,4.3983673e-07,0,0
1933513142,1807831177,0.700502,1,0
1933513142,1446660181,0.39339346,0,0
1933513142,2586592033,0.99558026,1,0
1933513142,476754780,0.99999976,1,1
1954193338,3643219070,0.0010803281,0,0
1954193338,3317052947,0.99999976,1,0
1954193338,2685878625,0.9997526,1,1
1954193338,2430713742,0.001603467,0,0
1967689783,3330051251,6.4861934e-09,0,0
1967689783,2860014925,0.9903617,1,0
1967689783,731289734,0.9849481,1,0
1967689783,1666413374,0.998939,1,1
1967689783,2779174239,0.9988072,1,0
1967689783,4249979866,0.9995522,1,1
1967689783,4170145082,0.074192464,0,1
1967689783,861455380,0.99999964,1,1
1967689783,3629495507,0.99999416,1,1
1967689783,1134231092,1.0,1,1
1967689783,2653321720,0.9991272,1,1
1996678705,3222805942,5.2963136e-05,0,0
1996678705,3005685679,0.99999535,1,0
1996678705,3114299686,0.99986446,1,0
1996678705,3632963428,0.9895399,1,1
1996678705,250948414,0.60835373,1,0
2006663136,1820083761,3.8848685e-13,0,0
2006663136,4020968761,2.8346365e-08,0,0
2006663136,3293015360,5.8466745e-11,0,0
2006663136,2288198297,1.9547404e-06,0,0
2006663136,3802981250,0.008068656,0,1
2014445987,1651296381,3.0142821e-06,0,0
2014445987,3843970272,1.7331345e-09,0,0
2014445987,2674578873,4.353644e-09,0,0
2014445987,3399301092,7.087721e-06,0,0
2014445987,2958853320,0.9999472,1,0
2014445987,241839498,1.0,1,1
2021435753,2007279414,5.4636165e-18,0,0
2021435753,221202458,3.51094e-08,0,0
2021435753,439311946,1.0288695e-09,0,0
2021435753,1714855985,1.3063365e-06,0,0
2030266367,853911830,9.897551e-06,0,1
2030266367,2543488064,2.8802808e-06,0,0
2030266367,2232765899,1.6320095e-05,0,0
2030266367,1116957623,0.00732272,0,0
2030266367,1660158596,2.6021871e-05,0,0
2030266367,3597133586,0.9962477,1,1
2031754020,2548272502,0.00019628742,0,0
2031754020,1465929077,0.99996316,1,0
2031754020,2396566946,0.99995923,1,0
2031754020,810618772,0.95436686,1,0
2031754020,1816813281,1.0,1,1
2033945746,3321926072,0.005032366,0,1
2033945746,2422997693,9.630534e-07,0,0
2033945746,2198898969,3.402804e-07,0,0
2033945746,2102453106,0.00015499139,0,0
2033945746,2180806657,0.055785567,0,0
2033945746,645128809,0.8074013,1,1
2033945746,2692070381,0.9999472,1,1
2033945746,2692654556,0.99999785,1,1
2033945746,2180806657,0.9999994,1,0
2033945746,2102453106,4.285935e-06,0,0
2033945746,2198898969,0.9999995,1,0
2033945746,3229872217,0.0016226666,0,0
2033945746,2422997693,0.00062446645,0,0
2039668267,3123265999,1.9394563e-06,0,1
2039668267,2757258727,3.0177826e-08,0,0
2039668267,889048145,3.4108332e-06,0,0
2039668267,232015242,0.0039845896,0,1
2040340167,4160048540,5.9514185e-09,0,0
2040340167,2114371180,1.8448498e-08,0,0
2040340167,2893363609,4.741702e-12,0,0
2040340167,3583375355,6.136897e-08,0,0
2040340167,753115138,0.01478215,0,0
2043422334,4150879325,1.8396199e-06,0,0
2043422334,3653847990,0.9998808,1,0
2043422334,1894169490,0.97862077,1,1
2043422334,3879638171,6.424238e-09,0,0
2043422334,1781140612,0.9999819,1,0
2054531858,3618052616,3.6462916e-07,0,0
2054531858,3899715231,0.027634364,0,0
2054531858,4161974839,0.96376306,1,0
2054531858,4105370932,0.6691782,1,0
2054531858,1383584914,0.99999833,1,1
2063287658,2704261655,0.03358755,0,1
2063287658,642907744,1.36912846e-08,0,0
2063287658,1883489475,1.0058188e-06,0,0
2063287658,1170143822,0.02215324,0,0
2063287658,1293469319,0.12183234,0,0
2069145631,439788986,7.872572e-05,0,0
2069145631,2916657146,0.9995247,1,1
2069145631,4107771229,4.3986754e-05,0,0
2069145631,4054253362,3.8534e-06,0,0
2069145631,3604535108,0.9664679,1,0
2069512156,3175414775,0.99843293,1,0
2069512156,2665194430,0.99999034,1,1
2069512156,1906696952,1.0,1,0
2069512156,2130393831,0.99979824,1,0
2069512156,225691717,0.0010834809,0,0
2069512156,4268879178,1.3940189e-06,0,0
2071663365,3809622055,5.062354e-07,0,0
2071663365,3836293829,0.99161655,1,0
2071663365,3770372185,0.991651,1,1
2071663365,3757885529,0.00018738316,0,0
2071663365,4210789941,6.394437e-08,0,0
2102662137,3444425146,0.024566904,0,0
2102662137,1412973771,1.0,1,0
2102662137,2915353594,0.9999981,1,0
2102662137,372011842,0.999992,1,1
2102662137,1973968610,0.99935573,1,0
2107308395,3113837197,4.1872042e-08,0,0
2107308395,310965747,5.8480754e-09,0,0
2107308395,682010995,2.236946e-10,0,0
2107308395,2191612778,0.052906077,0,0
2107308395,2212723194,0.56855994,1,0
2107308395,735762799,1.0,1,1
2111847795,2131593904,6.4966207e-07,0,0
2111847795,898889852,9.9958825e-08,0,0
2111847795,1801234307,6.217044e-09,0,0
2111847795,4244421622,1.358359e-05,0,0
2111847795,587628640,0.9774485,1,0
2116203935,1477315844,0.00025568882,0,0
2116203935,2867959207,0.2537411,0,1
2116203935,1675199562,5.050736e-05,0,0
2116203935,3150441220,0.99964,1,0
2116203935,357251280,0.87035406,1,0
2116203935,2002132690,0.007913709,0,0
2116203935,3499428374,0.9999565,1,1
2116203935,4058829330,4.024497e-05,0,1
2129690960,414601582,1.0,1,0
2129690960,2759111805,0.0723947,0,0
2129690960,2318827942,0.8590963,1,0
2129690960,4079660037,0.99999905,1,1
2129690960,1811608751,0.4157258,0,0
2129690960,897667289,0.9995402,1,0
2162823560,2983198547,5.4697557e-05,0,0
2162823560,2030259046,0.999967,1,0
2162823560,3863224528,0.9999943,1,0
2162823560,498802162,0.9938386,1,1
2171206786,2468753277,2.0004385e-05,0,0
2171206786,568710964,0.047091484,0,0
2171206786,1315709702,0.99980694,1,0
2171206786,2885684023,0.99280727,1,0
2171206786,1734815968,1.0,1,1
2171206786,1079489905,0.5456705,1,1
2171206786,1943998655,1.0,1,1
2183586456,2880529865,0.012481174,0,0
2183586456,1872585098,0.99963284,1,1
2183586456,1605110491,5.311546e-06,0,0
2193694254,880757724,8.686611e-06,0,1
2193694254,1439164638,1.3967885e-10,0,0
2193694254,471518637,2.5717803e-09,0,0
2193694254,1341535889,0.009582294,0,0
2193694254,2816458811,0.00043490445,0,0
